Conservancy,Transect_Plot,Quadrat_position,Date,family.ORIG,Species,...7,...8,Species.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name
Mbokishi,MBOCTRP1,North,13/11/2024,Oxalidaceae,Oxalis corniculata L. var. corniculata,NA,NA,Oxalis corniculata L. var. corniculata,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,1474,1,wfo-0000387203,urn:lsid:ipni.org:names:177893-2,533195,Oxalis corniculata,species,wfo-4000027521,L.,Oxalidaceae,,,,Oxalis,,corniculata,,species,Valid,Sp. Pl. : 435 (1753),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 435 1753 to Sp. Pl. : 435 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2394644 >The Plant L",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:177893-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2394644,,TRUE,Synonym,wfo-0001089984,Oxalis corniculata var. corniculata
Mbokishi,MBOCTRP1,North,13/11/2024,Fabaceae,Trifolium semipilosum Fresen.,NA,NA,Trifolium semipilosum Fresen.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,8,1475,1,wfo-0000213074,urn:lsid:ipni.org:names:523694-1,8146,Trifolium semipilosum,species,wfo-4000039133,Fresen.,Fabaceae,Papilionoideae,,,Trifolium,,semipilosum,,species,Valid,Flora 22: 52 (1839),Accepted,,,NA,"Source in seed data: ildis Update namepublishedIn from Flora 22(1): 52. 1839 to Flora 22: 52 (1839), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8146 >The Plan",https://www.legumedata.org/taxonomy/taxon/2439665,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-8146,,FALSE,,,
Mbokishi,MBOCTRP1,North,13/11/2024,Poaceae,Brachiaria eruciformis,NA,NA,Brachiaria eruciformis (Sm.) Griseb.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1476,1,wfo-0000880563,urn:lsid:ipni.org:names:77065028-1,424915,Moorochloa eruciformis,species,wfo-4000024817,(Sm.) Veldkamp,Poaceae,,,,Moorochloa,,eruciformis,,species,Valid,Reinwardtia 12: 139 (2004),Accepted,,wfo-0000884089,NA,"Source in seed data: wcs Update namepublishedIn from Reinwardtia 12(2): 139. 2004 [22 Nov 2004] to Reinwardtia 12: 139 (2004), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77065028-1,The Poaceae TEN,A,kew-424915,,TRUE,Synonym,wfo-0000854100,Brachiaria eruciformis
Mbokishi,MBOCTRP1,North,13/11/2024,Asteraceae,Acanthospermum hispidum DC.,NA,NA,Acanthospermum hispidum DC.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,4,1477,1,wfo-0000068556,urn:lsid:ipni.org:names:173718-1,GCC-F41740FD-6BFC-471C-9F41-2EE7C82EE17A,Acanthospermum hispidum,species,wfo-4000000154,DC.,Asteraceae,Asteroideae,Millerieae,Melampodiinae,Acanthospermum,,hispidum,,species,Valid,Prodr. 5: 522 (1836),Accepted,,,NA,"Source in seed data: gcc Update namepublishedIn from """"Candolle, Augustin Pyramus de (1836) Prodromus Systematis Naturalis Regni Vegetabilis. Vol. 5. Treuttel et Würtz, Parisiis."""" 522 1836 to Prodr. 5: 522 (1836), information provided by Alan E. on email",https://www.compositae.org/gcd/aphia.php?p=taxdetails&id=1088917,The Asteraceaae TEN,A,gcc-25407,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Poaceae,Digitaria abyssinica,NA,NA,Digitaria abyssinica (A.Rich.) Stapf,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1478,1,wfo-0000863676,urn:lsid:ipni.org:names:1209084-2,408721,Digitaria abyssinica,species,wfo-4000011700,(Hochst. ex A.Rich.) Stapf,Poaceae,,,,Digitaria,,abyssinica,,species,Valid,Bull. Misc. Inform. Kew 1907: 213 (1907),Accepted,,wfo-0000882821,NA,"Source in seed data: wcs Update namepublishedIn from Bull. Misc. Inform. Kew 1907(6): 213. to Bull. Misc. Inform. Kew 1907: 213 (1907), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.o",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1209084-2,The Poaceae TEN,A,kew-408721,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Poaceae,Chloris gayana Kunth,NA,NA,Chloris gayana Kunth,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,1479,1,wfo-0000859517,urn:lsid:ipni.org:names:395891-1,404788,Chloris gayana,species,wfo-4000007992,Kunth,Poaceae,,,,Chloris,,gayana,,species,Valid,Révis. Gramin. 1: 89 (1829),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Révis. Gramin. 1: 89 1829 to Révis. Gramin. 1: 89 (1829), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-40",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:395891-1,The Poaceae TEN,A,kew-404788,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Poaceae,Bothriochloa insculpta,NA,NA,Bothriochloa insculpta (A.Rich.) A.Camus,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1480,1,wfo-0000853792,urn:lsid:ipni.org:names:392721-1,399328,Bothriochloa insculpta,species,wfo-4000005074,(Hochst. ex A.Rich.) A.Camus,Poaceae,,,,Bothriochloa,,insculpta,,species,Valid,"Ann. Soc. Linn. Lyon , n.s., 76: 165 (1931)",Accepted,,wfo-0001095790,NA,"Source in seed data: wcs Update namepublishedIn from Ann. Soc. Linn. Lyon n.s., 76: 165 1931 to Ann. Soc. Linn. Lyon , n.s., 76: 165 (1931), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:392721-1,The Poaceae TEN,A,kew-399328,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Poaceae,Setaria verticillata,NA,NA,Setaria verticillata (L.) P.Beauv.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1481,1,wfo-0000899661,urn:lsid:ipni.org:names:421857-1,442773,Setaria verticillata,species,wfo-4000035199,(L.) P.Beauv.,Poaceae,,,,Setaria,,verticillata,,species,Valid,Ess. Agrostogr. : 51 (1812),Accepted,,wfo-0000886808,NA,"Source in seed data: wcs Update namepublishedIn from Ess. Agrostogr. 51 1812 to Ess. Agrostogr. : 51 (1812), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442773",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421857-1,The Poaceae TEN,A,kew-442773,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Euphorbiaceae,Euphorbia inaequilatera Sond. var. inaequilatera,NA,NA,Euphorbia inaequilatera Sond. var. inaequilatera,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,25,1482,1,wfo-0000962686,urn:lsid:ipni.org:names:346875-1,80254,Euphorbia inaequilatera,species,wfo-4000014224,Sond.,Euphorbiaceae,,,,Euphorbia,,inaequilatera,,species,Valid,Linnaea 23: 105 (1850),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Linnaea 23: 105 1850 to Linnaea 23: 105 (1850), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-80254 >The Pla",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:346875-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-80254,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Fabaceae,Trifolium semipilosum Fresen.,NA,NA,Trifolium semipilosum Fresen.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,8,1483,1,wfo-0000213074,urn:lsid:ipni.org:names:523694-1,8146,Trifolium semipilosum,species,wfo-4000039133,Fresen.,Fabaceae,Papilionoideae,,,Trifolium,,semipilosum,,species,Valid,Flora 22: 52 (1839),Accepted,,,NA,"Source in seed data: ildis Update namepublishedIn from Flora 22(1): 52. 1839 to Flora 22: 52 (1839), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8146 >The Plan",https://www.legumedata.org/taxonomy/taxon/2439665,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-8146,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Asteraceae,Erigeron bonariensis L.,NA,NA,Erigeron bonariensis L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,1484,1,wfo-0000008821,urn:lsid:ipni.org:names:203621-1,GCC-E92C0287-09A4-47B9-B971-AC83079AF59B,Erigeron bonariensis,species,,Hort. ex Link,Asteraceae,Asteroideae,Inuleae,,Erigeron,,bonariensis,,species,Valid,Enum. Hort. Berol. Alt. 2: 323. 1822 [Jan-Jun 1822],Unchecked,,,NA,"Source in seed data: gcc Updated namePublishedIn from Enum. Hort. Berol. ii. 323. to Enum. Hort. Berol. Alt. 2: 323. 1822 [Jan-Jun 1822] , according to IPNI. Information provided by Alan E. on email Jul. 15 2020. More details could be found in <a href=ht",https://www.compositae.org/gcd/aphia.php?p=taxdetails&id=1138586,The Asteraceaae TEN,A,gcc-108539,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Asteraceae,Erigeron bonariensis L.,NA,NA,Erigeron bonariensis L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,1484,2,wfo-0000075344,urn:lsid:ipni.org:names:93603-2,GCC-851EC6F5-2B3C-4F8A-8A8E-3B532A83A75F,Erigeron bonariensis,species,wfo-4000013785,L.,Asteraceae,Asteroideae,Astereae,Conyzinae,Erigeron,,bonariensis,,species,Valid,Sp. Pl. : 863 (1753),Accepted,,,NA,"Source in seed data: gcc Update namepublishedIn from Sp. Pl.: 863 (1753) to Sp. Pl. : 863 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-32032 >The Plant ",https://www.compositae.org/gcd/aphia.php?p=taxdetails&id=1090219,The Asteraceaae TEN,A,gcc-32032,,FALSE,,,
Mbokishi,MBOCTRP1,South,13/11/2024,Oxalidaceae,Oxalis corniculata L. var. corniculata,NA,NA,Oxalis corniculata L. var. corniculata,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,1485,1,wfo-0000387203,urn:lsid:ipni.org:names:177893-2,533195,Oxalis corniculata,species,wfo-4000027521,L.,Oxalidaceae,,,,Oxalis,,corniculata,,species,Valid,Sp. Pl. : 435 (1753),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 435 1753 to Sp. Pl. : 435 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2394644 >The Plant L",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:177893-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2394644,,TRUE,Synonym,wfo-0001089984,Oxalis corniculata var. corniculata
Mbokishi,MBOCTRP1,South,13/11/2024,Asteraceae,Galinsoga parviflora Cav.,NA,NA,Galinsoga parviflora Cav.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,1486,1,wfo-0000114677,urn:lsid:ipni.org:names:208557-1,GCC-C94F34D8-CD65-48A9-A1CE-640AD89CDE05,Galinsoga quadriradiata,species,wfo-4000015233,Ruiz & Pav.,Asteraceae,Asteroideae,Millerieae,Galinsoginae,Galinsoga,,quadriradiata,,species,Valid,Syst. Veg. Fl. Peruv. Chil. 1: 198 (1798),Accepted,,,NA,"Source in seed data: gcc Update namepublishedIn from Syst. Veg. Fl. Peruv. Chil. 198 1798 to Syst. Veg. Fl. Peruv. Chil. 1: 198 (1798), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.o",https://www.compositae.org/gcd/aphia.php?p=taxdetails&id=1095706,The Asteraceaae TEN,A,gcc-76162,,TRUE,Synonym,wfo-0000077765,Galinsoga parviflora var. hispida
Mbokishi,MBOCTRP1,East,13/11/2024,Poaceae,Digitaria abyssinica,NA,NA,Digitaria abyssinica (A.Rich.) Stapf,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1487,1,wfo-0000863676,urn:lsid:ipni.org:names:1209084-2,408721,Digitaria abyssinica,species,wfo-4000011700,(Hochst. ex A.Rich.) Stapf,Poaceae,,,,Digitaria,,abyssinica,,species,Valid,Bull. Misc. Inform. Kew 1907: 213 (1907),Accepted,,wfo-0000882821,NA,"Source in seed data: wcs Update namepublishedIn from Bull. Misc. Inform. Kew 1907(6): 213. to Bull. Misc. Inform. Kew 1907: 213 (1907), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.o",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1209084-2,The Poaceae TEN,A,kew-408721,,FALSE,,,
Mbokishi,MBOCTRP1,East,13/11/2024,Poaceae,Bothriochloa insculpta,NA,NA,Bothriochloa insculpta (A.Rich.) A.Camus,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1488,1,wfo-0000853792,urn:lsid:ipni.org:names:392721-1,399328,Bothriochloa insculpta,species,wfo-4000005074,(Hochst. ex A.Rich.) A.Camus,Poaceae,,,,Bothriochloa,,insculpta,,species,Valid,"Ann. Soc. Linn. Lyon , n.s., 76: 165 (1931)",Accepted,,wfo-0001095790,NA,"Source in seed data: wcs Update namepublishedIn from Ann. Soc. Linn. Lyon n.s., 76: 165 1931 to Ann. Soc. Linn. Lyon , n.s., 76: 165 (1931), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:392721-1,The Poaceae TEN,A,kew-399328,,FALSE,,,
Mbokishi,MBOCTRP1,East,13/11/2024,Cucurbitaceae,Cucumis aculeatus Cogn.,NA,NA,Cucumis aculeatus Cogn.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,1489,1,wfo-0000628789,urn:lsid:ipni.org:names:292122-1,877108,Cucumis aculeatus,species,wfo-4000010007,Cogn.,Cucurbitaceae,,,,Cucumis,,aculeatus,,species,Valid,Bot. Jahrb. Syst. 21: 269 (1895),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Bot. Jahrb. Syst. 21(1-2): 209. 1895 [28 May 1895] to Bot. Jahrb. Syst. 21: 269 (1895), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",http://www.theplantlist.org/tpl1.1/record/kew-2746876,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2746876,,FALSE,,,
Mbokishi,MBOCTRP1,East,13/11/2024,Poaceae,Chloris gayana Kunth,NA,NA,Chloris gayana Kunth,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,1490,1,wfo-0000859517,urn:lsid:ipni.org:names:395891-1,404788,Chloris gayana,species,wfo-4000007992,Kunth,Poaceae,,,,Chloris,,gayana,,species,Valid,Révis. Gramin. 1: 89 (1829),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Révis. Gramin. 1: 89 1829 to Révis. Gramin. 1: 89 (1829), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-40",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:395891-1,The Poaceae TEN,A,kew-404788,,FALSE,,,
Mbokishi,MBOCTRP1,East,13/11/2024,Euphorbiaceae,Euphorbia inaequilatera Sond. var. inaequilatera,NA,NA,Euphorbia inaequilatera Sond. var. inaequilatera,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,25,1491,1,wfo-0000962686,urn:lsid:ipni.org:names:346875-1,80254,Euphorbia inaequilatera,species,wfo-4000014224,Sond.,Euphorbiaceae,,,,Euphorbia,,inaequilatera,,species,Valid,Linnaea 23: 105 (1850),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Linnaea 23: 105 1850 to Linnaea 23: 105 (1850), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-80254 >The Pla",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:346875-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-80254,,FALSE,,,
Mbokishi,MBOCTRP1,East,13/11/2024,Oxalidaceae,Oxalis corniculata L. var. corniculata,NA,NA,Oxalis corniculata L. var. corniculata,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,1492,1,wfo-0000387203,urn:lsid:ipni.org:names:177893-2,533195,Oxalis corniculata,species,wfo-4000027521,L.,Oxalidaceae,,,,Oxalis,,corniculata,,species,Valid,Sp. Pl. : 435 (1753),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 435 1753 to Sp. Pl. : 435 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2394644 >The Plant L",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:177893-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2394644,,TRUE,Synonym,wfo-0001089984,Oxalis corniculata var. corniculata
Mbokishi,MBOCTRP1,East,13/11/2024,Malvaceae,Sida alba L.,NA,NA,Sida alba L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,3,1493,1,wfo-0000496944,urn:lsid:ipni.org:names:563396-1,721816,Sida alba,species,wfo-4000035304,L.,Malvaceae,,,,Sida,,alba,,species,Valid,Sp. Pl. ed. 2 : 960 (1763),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. ed. 2 960 1763 to Sp. Pl. ed. 2 : 960 (1763), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2588292 ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:563396-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2588292,,FALSE,,,
Mbokishi,MBOCTRP1,East,13/11/2024,Malvaceae,Sida alba L.,NA,NA,Sida alba L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,3,1493,2,wfo-0000505360,urn:lsid:ipni.org:names:235798-2,735109,Sida rhombifolia,species,wfo-4000035304,L.,Malvaceae,,,,Sida,,rhombifolia,,species,Valid,Sp. Pl. : 684 (1753),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 684 1753 to Sp. Pl. : 684 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2601837 >The Plant L",http://www.theplantlist.org/tpl1.1/record/kew-2601837,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2601837,,TRUE,Synonym,wfo-0001281604,Sida alba
Mbokishi,MBOCTRP1,East,13/11/2024,Fabaceae,Alysicarpus glumaceus,NA,NA,Alysicarpus glumaceus (Vahl) DC.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1494,1,wfo-0000176774,urn:lsid:ipni.org:names:473518-1,2289,Alysicarpus glumaceus,species,wfo-4000001437,(Vahl) DC.,Fabaceae,Papilionoideae,,,Alysicarpus,,glumaceus,,species,Valid,Prodr. 2: 353 (1825),Accepted,,wfo-0000204532,NA,"Source in seed data: ildis Update namepublishedIn from to Prodr. 2: 353 (1825), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-2289 >The Plant List v.1.1.</a> Ori",https://www.legumedata.org/taxonomy/taxon/2631744,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-2289,,FALSE,,,
Mbokishi,MBOCTRP1,East,13/11/2024,Fabaceae,Alysicarpus glumaceus,NA,NA,Alysicarpus glumaceus (Vahl) DC.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1494,2,wfo-0000176884,urn:lsid:ipni.org:names:169833-3,2301,Alysicarpus rugosus subsp. rugosus,subspecies,wfo-0000176873,,Fabaceae,Papilionoideae,,,Alysicarpus,,rugosus,rugosus,subspecies,Valid,Unknown,Accepted,,,NA,"Source in seed data: ildis Updated taxonomicstatus from Synonym to Accepted, information provided by Alan E. on email Apr. 05, 2022 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-2301 >The Plant List v.1.1.</a> Origi",https://www.legumedata.org/taxonomy/taxon/3241253,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-2301,,TRUE,Synonym,wfo-1000038880,Alysicarpus glumaceus
Mbokishi,MBOCTRP1,East,13/11/2024,Asteraceae,Erigeron bonariensis L.,NA,NA,Erigeron bonariensis L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,1495,1,wfo-0000008821,urn:lsid:ipni.org:names:203621-1,GCC-E92C0287-09A4-47B9-B971-AC83079AF59B,Erigeron bonariensis,species,,Hort. ex Link,Asteraceae,Asteroideae,Inuleae,,Erigeron,,bonariensis,,species,Valid,Enum. Hort. Berol. Alt. 2: 323. 1822 [Jan-Jun 1822],Unchecked,,,NA,"Source in seed data: gcc Updated namePublishedIn from Enum. Hort. Berol. ii. 323. to Enum. Hort. Berol. Alt. 2: 323. 1822 [Jan-Jun 1822] , according to IPNI. Information provided by Alan E. on email Jul. 15 2020. More details could be found in <a href=ht",https://www.compositae.org/gcd/aphia.php?p=taxdetails&id=1138586,The Asteraceaae TEN,A,gcc-108539,,FALSE,,,
Mbokishi,MBOCTRP1,East,13/11/2024,Asteraceae,Erigeron bonariensis L.,NA,NA,Erigeron bonariensis L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,1495,2,wfo-0000075344,urn:lsid:ipni.org:names:93603-2,GCC-851EC6F5-2B3C-4F8A-8A8E-3B532A83A75F,Erigeron bonariensis,species,wfo-4000013785,L.,Asteraceae,Asteroideae,Astereae,Conyzinae,Erigeron,,bonariensis,,species,Valid,Sp. Pl. : 863 (1753),Accepted,,,NA,"Source in seed data: gcc Update namepublishedIn from Sp. Pl.: 863 (1753) to Sp. Pl. : 863 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-32032 >The Plant ",https://www.compositae.org/gcd/aphia.php?p=taxdetails&id=1090219,The Asteraceaae TEN,A,gcc-32032,,FALSE,,,
