"No.","Family","Species","Habit","Status","Comment","IUCN","CITES","Eno","Mbo","Olc","Species.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"31","Amaranthaceae","Gomphrena celosioides Mart.","Herb","Exotic","Naturalized weed",NA,NA,NA,NA,"*","Gomphrena celosioides Mart.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,31,1,"wfo-0000705899","urn:lsid:ipni.org:names:999123-1","956481","Gomphrena celosioides var. fallax","variety","wfo-0000705896","(Seub.) Pedersen","Amaranthaceae","","","","Gomphrena","","celosioides","fallax","variety","Valid","Adansonia , sér. 3, 19: 228 (1997)","Accepted","","wfo-0000705998",NA,"Source in seed data: cmp Update namepublishedIn from Adansonia III, 19: 228 1997 to Adansonia , sér. 3, 19: 228 (1997), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/recor","http://www.theplantlist.org/tpl1.1/record/kew-2829074","The Caryophyllales TEN -The Caryophyllales Network","A","kew-2829074","",FALSE,"","",""
"32","Amaranthaceae","Guilleminea densa","Herb","Exotic","Naturalized weed",NA,NA,NA,"*",NA,"Guilleminea densa (Roem. & Schult.) Moq.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,32,1,"wfo-0000711753","urn:lsid:ipni.org:names:1183159-2","962251","Guilleminea densa","species","wfo-4000016357","(Humb. & Bonpl. ex Schult.) Moq.","Amaranthaceae","","","","Guilleminea","","densa","","species","Valid","Prodr. 13(2): 338 (1849)","Accepted","","wfo-0000730000",NA,"Source in seed data: cmp Updated scientificnameAuthorship from (Willd. ex Schult.) Moq. to (Humb. & Bonpl. ex Schult.) Moq., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r","http://www.theplantlist.org/tpl1.1/record/kew-2834933","The Caryophyllales TEN -The Caryophyllales Network","A","kew-2834933","",FALSE,"","",""
"33","Amaranthaceae","Psilotrichum elliotii Baker","Herb","Indigenous",NA,NA,NA,NA,"*",NA,"Psilotrichum elliotii Baker",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,33,1,"wfo-0000394253","urn:lsid:ipni.org:names:61156-1","546189","Psilotrichum elliottii","species","","Baker","Amaranthaceae","","","","Psilotrichum","","elliottii","","species","","Fl. Trop. Afr. 6(1): 58 (1909)","Unchecked","","",NA,"Source in seed data: ksu Update namepublishedIn from Fl. Trop. Afr. 6(1): 58 1909 to Fl. Trop. Afr. 6(1): 58 (1909), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke","http://www.theplantlist.org/tpl1.1/record/kew-2407740","The Caryophyllales TEN -The Caryophyllales Network","A","kew-2407740","",FALSE,"","",""
"34","Amaranthaceae","Pupalia lappacea","Herb","Indigenous",NA,NA,NA,"*",NA,NA,"Pupalia lappacea (L.) A.Juss. var. velutina (Moq.) Hook.f.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,34,1,"wfo-0000394468","urn:lsid:ipni.org:names:61335-1","546487","Pupalia lappacea","species","wfo-4000032188","(L.) Juss.","Amaranthaceae","","","","Pupalia","","lappacea","","species","Valid","Ann. Mus. Natl. Hist. Nat. 2: 132 (1803)","Accepted","","wfo-0000516337",NA,"Source in seed data: cmp Update namepublishedIn from Ann. Mus. Natl. Hist. Nat. 2: 132 1803 to Ann. Mus. Natl. Hist. Nat. 2: 132 (1803), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.","http://www.theplantlist.org/tpl1.1/record/kew-2408041","The Caryophyllales TEN -The Caryophyllales Network","A","kew-2408041","",FALSE,"","",""
"35","Amaryllidaceae","Scadoxus multiflorus","Herb","Indigenous",NA,NA,NA,NA,NA,"*","Scadoxus multiflorus (Martyn) Raf. ssp. multiflorus",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,35,1,"wfo-0000737790","urn:lsid:ipni.org:names:66765-1","287367","Scadoxus multiflorus","species","wfo-4000034220","(Martyn) Raf.","Amaryllidaceae","","","","Scadoxus","","multiflorus","","species","Valid","Fl. Tellur. 4: 19 (1838)","Accepted","","wfo-0000647831",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Martyn) Raf. to Raf., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-287367 >The Plant List v.1.1.","http://www.theplantlist.org/tpl1.1/record/kew-287367","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-287367","",FALSE,"","",""
"36","Anacardiaceae","Searsia crenulata","Shrub","Indigenous",NA,NA,NA,"*","*","*","Searsia crenulata (A.Rich.) Moffett",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,36,1,"wfo-0000510226","urn:lsid:ipni.org:names:77088410-1","741530","Searsia crenulata","species","wfo-4000034901","(A.Rich.) Moffett","Anacardiaceae","","","","Searsia","","crenulata","","species","Valid","Bothalia 37: 167 (2007)","Accepted","","wfo-0000402776",NA,"Source in seed data: ksu Update namepublishedIn from Bothalia 37(2): 167. 2007 [Oct 2007] to Bothalia 37: 167 (2007), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77088410-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2608596","",FALSE,"","",""
"37","Apiaceae","Centella asiatica","Herb","Indigenous",NA,NA,NA,"*","*","*","Centella asiatica (L.) Urb.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,37,1,"wfo-0000594096","urn:lsid:ipni.org:names:1197718-2","839457","Centella asiatica","species","wfo-4000007174","(L.) Urb.","Apiaceae","","","","Centella","","asiatica","","species","Valid","Fl. Bras. 11(1): 287 (1879)","Accepted","","wfo-0000726337",NA,"Source in seed data: cmp Update namepublishedIn from Fl. Bras. (Martius) 11(1): 287. 1879 [1 Dec 1879) to Fl. Bras. 11(1): 287 (1879), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.or","http://www.theplantlist.org/tpl1.1/record/kew-2708815","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2708815","",FALSE,"","",""
"38","Apiaceae","Hydrocotyle mannii Hook.f. var. mannii","Herb","Indigenous",NA,NA,NA,NA,"*",NA,"Hydrocotyle mannii Hook.f. var. mannii",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,20,38,1,"wfo-0000726495","urn:lsid:ipni.org:names:843590-1","982915","Hydrocotyle mannii","species","wfo-4000018527","Hook.f.","Araliaceae","","","","Hydrocotyle","","mannii","","species","Valid","J. Proc. Linn. Soc., Bot.  7: 194 (1863)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from J. Proc. Linn. Soc., Bot. 7: 194. 1864 to J. Proc. Linn. Soc., Bot. 7: 194 (1863), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.o","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:843590-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2856172","",FALSE,"","",""
"39","Apiaceae","Oenanthe palustris","Herb","Indigenous",NA,NA,NA,NA,"*",NA,"Oenanthe palustris (Chiov.) Norman",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,39,1,"wfo-0001068938","urn:lsid:ipni.org:names:845342-1","1703549","Oenanthe palustris","species","wfo-4000026646","(Chiov.) C.Norman","Apiaceae","","","","Oenanthe","","palustris","","species","Valid","J. Bot. 71: 135 (1933)","Accepted","","wfo-0001069038",NA,"Source in seed data: tro Update namepublishedIn from J. Bot. 71: 135. 1933 to J. Bot. 71: 135 (1933), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-1703549 >The ","http://www.theplantlist.org/tpl1.1/record/tro-1703549","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","tro-1703549","",FALSE,"","",""
"40","Apocynaceae","Acokanthera schimperi","Tree","Indigenous",NA,NA,NA,NA,"*",NA,"Acokanthera schimperi (A.DC.) Schweinf.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,40,1,"wfo-0000336741","urn:lsid:ipni.org:names:60447729-2","2171","Acokanthera schimperi","species","wfo-4000000325","(A.DC.) Benth. & Hook.f. ex Schweinf.","Apocynaceae","","","","Acokanthera","","schimperi","","species","Valid","Bol. Soc. Afr. Ital. 10(11-12): 11 (1891)","Accepted","","wfo-0000803804",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (A.DC.) Schweinf. to (A.DC.) Benth. & Hook.f. ex Schweinf., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/rec","http://www.theplantlist.org/tpl1.1/record/kew-2171","The Apocynaceae TEN","A","kew-2171","",FALSE,"","",""
"41","Apocynaceae","Carissa spinarum L.","Shrub","Indigenous",NA,NA,NA,NA,NA,"*","Carissa spinarum L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3,41,1,"wfo-0000803913","urn:lsid:ipni.org:names:77756-1","34226","Carissa spinarum","species","wfo-4000006727","L.","Apocynaceae","","","","Carissa","","spinarum","","species","Valid","Mant. Pl. 2: 559 (1771)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Mant. Pl. 2: 559 1771 to Mant. Pl. 2: 559 (1771), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-34226 >The P","http://www.theplantlist.org/tpl1.1/record/kew-34226","The Apocynaceae TEN","A","kew-34226","",FALSE,"","",""
"42","Apocynaceae","Cynanchum altiscandens K.Schum.","Climber","Indigenous",NA,NA,NA,"*",NA,"*","Cynanchum altiscandens K.Schum.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,9,42,1,"wfo-0000632770","urn:lsid:ipni.org:names:96005-1","880560","Cynanchum altiscandens","species","wfo-4000010394","K.Schum.","Apocynaceae","","","","Cynanchum","","altiscandens","","species","Valid","Abh. Königl. Akad. Wiss. Berlin 1894: 64 (1894)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Abh. Königl. Akad. Wiss. Berlin 1894: 64. ; et in Engl. Pflanzenw. Ost-Afr. C (1895) 324 to Abh. Königl. Akad. Wiss. Berlin 1894: 64 (1894), information provided by Alan E. on email Jun. 07 2021 More","http://www.theplantlist.org/tpl1.1/record/kew-2750804","The Apocynaceae TEN","A","kew-2750804","",FALSE,"","",""
"43","Apocynaceae","Cynanchum gerrardi","Climber","Indigenous",NA,NA,NA,NA,"*",NA,"Cynanchum gerrardi (Harv.) Liede",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,43,1,"wfo-0000633087","urn:lsid:ipni.org:names:962431-1","880850","Cynanchum gerrardii","species","wfo-4000010394","(Harv.) Liede","Apocynaceae","","","","Cynanchum","","gerrardii","","species","Valid","Taxon 40: 117 (1991)","Accepted","","wfo-0000431181",NA,"Source in seed data: cmp Update namepublishedIn from Taxon 40(1): 117 (1991):. to Taxon 40: 117 (1991), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2751095 >Th","http://www.theplantlist.org/tpl1.1/record/kew-2751095","The Apocynaceae TEN","A","kew-2751095","",FALSE,"","",""
"44","Apocynaceae","Cynanchum viminale","Climber","Indigenous",NA,NA,NA,NA,"*",NA,"Cynanchum viminale (L.) L.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,44,1,"wfo-0000633723","urn:lsid:ipni.org:names:77120427-1","881436","Cynanchum viminale","species","wfo-4000010394","(L.) L.","Apocynaceae","","","","Cynanchum","","viminale","","species","Valid","Mant. Pl. 2: 392 (1771)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Mant. Pl. 2: 392. 1771 ; isonym to Mant. Pl. 2: 392 (1771), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-27","http://www.theplantlist.org/tpl1.1/record/kew-2751683","The Apocynaceae TEN","A","kew-2751683","",FALSE,"","",""
"45","Apocynaceae","Gomphocarpus kaessneri N.E.Br.","Herb","Indigenous",NA,NA,NA,NA,"*",NA,"Gomphocarpus kaessneri N.E.Br.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,45,1,"wfo-0000705687","urn:lsid:ipni.org:names:20003226-1","956224","Gomphocarpus kaessneri","species","wfo-4000015951","(N.E.Br.) Goyder & Nicholas","Apocynaceae","","","","Gomphocarpus","","kaessneri","","species","Valid","Kew Bull. 56: 792 (2001)","Accepted","","wfo-0000551429",NA,"Source in seed data: cmp Update namepublishedIn from Kew Bull. 56(4): 792. 2001 [27 Dec 2001] to Kew Bull. 56: 792 (2001), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/rec","http://www.theplantlist.org/tpl1.1/record/kew-2828816","The Apocynaceae TEN","A","kew-2828816","",FALSE,"","",""
"46","Apocynaceae","Gomphocarpus semilunatus A.Rich.","Herb","Indigenous",NA,NA,NA,"*","*",NA,"Gomphocarpus semilunatus A.Rich.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,46,1,"wfo-0000705752","urn:lsid:ipni.org:names:97692-1","956284","Gomphocarpus semilunatus","species","wfo-4000015951","A.Rich.","Apocynaceae","","","","Gomphocarpus","","semilunatus","","species","Valid","Tent. Fl. Abyss. 2: 39 (1850)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Tent. Fl. Abyss. 2: 39. 1850 to Tent. Fl. Abyss. 2: 39 (1850), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew","http://www.theplantlist.org/tpl1.1/record/kew-2828876","The Apocynaceae TEN","A","kew-2828876","",FALSE,"","",""
"47","Apocynaceae","Gomphocarpus stenophyllus Oliv.","Herb","Indigenous",NA,NA,NA,NA,"*","*","Gomphocarpus stenophyllus Oliv.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,6,47,1,"wfo-0000705763","urn:lsid:ipni.org:names:97703-1","956294","Gomphocarpus stenophyllus","species","wfo-4000015951","Oliv.","Apocynaceae","","","","Gomphocarpus","","stenophyllus","","species","Valid","Trans. Linn. Soc. London 29: 110 (1875)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Trans. Linn. Soc. London 29(3): 110. 1875 [11 Sep 1875] to Trans. Linn. Soc. London 29: 110 (1875), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://w","http://www.theplantlist.org/tpl1.1/record/kew-2828886","The Apocynaceae TEN","A","kew-2828886","",FALSE,"","",""
"48","Apocynaceae","Pergularia daemia","Climber","Indigenous",NA,NA,NA,NA,"*",NA,"Pergularia daemia (Forssk.) Blatt. & MacOwan",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,48,1,"wfo-0000392217","urn:lsid:ipni.org:names:100371-1","542838","Pergularia daemia","species","wfo-4000028728","(Forssk.) Chiov.","Apocynaceae","","","","Pergularia","","daemia","","species","Valid","Res. Sci. Somalia Ital. 1: 115 (1916)","Accepted","","wfo-0000551256",NA,"Source in seed data: cmp Update namepublishedIn from Result. Sci. Miss. Stefan.-Paoli Somal. Ital. 1: 115 1916 to Res. Sci. Somalia Ital. 1: 115 (1916), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://w","http://www.theplantlist.org/tpl1.1/record/kew-2404371","The Apocynaceae TEN","A","kew-2404371","",FALSE,"","",""
"49","Apocynaceae","Rauvolfia afra Sond.","Tree","Indigenous",NA,NA,NA,NA,"*",NA,"Rauvolfia afra Sond.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,49,1,"wfo-0000295012","urn:lsid:ipni.org:names:81519-1","176820","Rauvolfia caffra","species","wfo-4000032608","Sond.","Apocynaceae","","","","Rauvolfia","","caffra","","species","Valid","Linnaea 23: 77 (1850)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Linnaea 23(1): 77. 1850 [Feb 1850] to Linnaea 23: 77 (1850), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-1","http://www.theplantlist.org/tpl1.1/record/kew-176820","The Apocynaceae TEN","A","kew-176820","",FALSE,"","",""
"50","Apocynaceae","Stephanotis schimperi","Climber","Indigenous",NA,NA,NA,"*",NA,NA,"Stephanotis schimperi (Decne.) S.Reuss, Liede & Meve",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,50,1,"wfo-1000031049","urn:lsid:ipni.org:names:77303203-1","","Stephanotis schimperi","species","","(Decne.) S.Reuss, Liede & Meve","Apocynaceae","","","","Stephanotis","","schimperi","","species","","Taxon 71(4): 864. 2022","Unchecked","","",NA,"","","The Apocynaceae TEN","A","","",FALSE,"","",""
"51","Araceae","Pistia strutiotes L.","Herb","Indigenous",NA,NA,NA,NA,NA,"*","Pistia strutiotes L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,4,51,1,"wfo-0000273956","urn:lsid:ipni.org:names:317684-2","156674","Pistia stratiotes","species","wfo-4000029892","L.","Araceae","","","","Pistia","","stratiotes","","species","Valid","Sp. Pl. : 963 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 963 1753 to Sp. Pl. : 963 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-156674 >The Plant Li","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:317684-2","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-156674","",FALSE,"","",""
"52","Asparagaceae","Asparagus africanus Lam.","Climber","Indigenous",NA,NA,NA,"*","*","*","Asparagus africanus Lam.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11,52,1,"wfo-0000633320","urn:lsid:ipni.org:names:531171-1","275131","Asparagus lignosus","species","wfo-4000003280","Burm.f.","Asparagaceae","","","","Asparagus","","lignosus","","species","Valid","Fl. Indica , Prodr. Fl. Cap.: 10 (1768)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Fl. Indica Prodr. Fl. Cap.: 10 1768 to Fl. Indica , Prodr. Fl. Cap.: 10 (1768), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/","http://www.theplantlist.org/tpl1.1/record/kew-275131","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-275131","",TRUE,"Synonym","wfo-0000631331","Asparagus africanus var. wrightii"
"53","Asparagaceae","Asparagus falcatus L.","Climber","Indigenous",NA,NA,NA,"*","*","*","Asparagus falcatus L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,53,1,"wfo-0000632455","urn:lsid:ipni.org:names:531097-1","275047","Asparagus falcatus","species","wfo-4000003280","L.","Asparagaceae","","","","Asparagus","","falcatus","","species","Valid","Sp. Pl. : 313 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 313 1753 to Sp. Pl. : 313 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-275047 >The Plant Li","http://www.theplantlist.org/tpl1.1/record/kew-275047","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-275047","",FALSE,"","",""
